datetime,open,high,low,close,volume
2025-03-03T10:49:00+05:30,1161.8,1161.9,1160.9,1161.7,20134
2025-03-03T10:50:00+05:30,1161.7,1161.85,1161.0,1161.7,35563
2025-03-03T10:51:00+05:30,1161.55,1165.05,1160.45,1164.0,330140
2025-03-03T10:52:00+05:30,1163.55,1164.1,1163.1,1163.3,26236
2025-03-03T10:53:00+05:30,1163.7,1164.6,1163.15,1163.15,37614
2025-03-03T10:54:00+05:30,1163.6,1164.0,1162.25,1162.9,52920
2025-03-03T10:55:00+05:30,1162.85,1162.95,1162.0,1162.55,78705
2025-03-03T10:56:00+05:30,1162.55,1164.2,1162.05,1162.65,183995
2025-03-03T10:57:00+05:30,1162.6,1162.95,1162.05,1162.9,40755
2025-03-03T10:58:00+05:30,1162.9,1163.3,1160.4,1161.0,84223
2025-03-03T10:59:00+05:30,1161.0,1163.0,1160.7,1162.65,60226
2025-03-03T11:00:00+05:30,1162.5,1163.0,1161.35,1161.4,42074
2025-03-03T11:01:00+05:30,1161.4,1162.0,1160.1,1160.45,50858
2025-03-03T11:02:00+05:30,1160.45,1161.45,1160.05,1160.25,51821
2025-03-03T11:03:00+05:30,1160.25,1161.0,1160.0,1160.55,115116
2025-03-03T11:04:00+05:30,1160.55,1161.4,1160.3,1161.35,66673
2025-03-03T11:05:00+05:30,1161.2,1161.35,1160.0,1160.35,69433
2025-03-03T11:06:00+05:30,1160.5,1161.0,1160.3,1161.0,78550
2025-03-03T11:07:00+05:30,1161.0,1162.6,1160.8,1162.25,110759
2025-03-03T11:08:00+05:30,1162.25,1163.9,1162.1,1163.15,120866
2025-03-03T11:09:00+05:30,1163.35,1164.0,1163.1,1164.0,43122
2025-03-03T11:10:00+05:30,1164.0,1164.1,1162.0,1162.35,72256
2025-03-03T11:11:00+05:30,1162.35,1162.65,1161.6,1162.25,15595
2025-03-03T11:12:00+05:30,1162.25,1163.1,1161.85,1161.95,42960
2025-03-03T11:13:00+05:30,1161.95,1163.1,1161.7,1163.1,17590
2025-03-03T11:14:00+05:30,1163.1,1163.2,1162.4,1162.7,10781
2025-03-03T11:15:00+05:30,1162.7,1163.0,1162.0,1162.45,46057
2025-03-03T11:16:00+05:30,1162.4,1162.4,1160.9,1161.25,32206
2025-03-03T11:17:00+05:30,1161.4,1162.2,1161.0,1161.65,15369
2025-03-03T11:18:00+05:30,1161.6,1162.05,1161.0,1161.2,30102
2025-03-03T11:19:00+05:30,1161.2,1161.2,1160.2,1160.9,23561
2025-03-03T11:20:00+05:30,1160.9,1161.3,1160.6,1161.2,14707
2025-03-03T11:21:00+05:30,1161.15,1162.9,1160.95,1162.45,94412
2025-03-03T11:22:00+05:30,1162.45,1162.5,1161.6,1162.15,13992
2025-03-03T11:23:00+05:30,1162.4,1162.9,1162.0,1162.1,22006
2025-03-03T11:24:00+05:30,1162.05,1162.7,1161.5,1162.65,18436
2025-03-03T11:25:00+05:30,1162.65,1163.0,1162.1,1162.4,18517
2025-03-03T11:26:00+05:30,1162.4,1162.55,1161.25,1162.5,25994
2025-03-03T11:27:00+05:30,1162.65,1163.4,1162.45,1163.35,28028
2025-03-03T11:28:00+05:30,1163.35,1164.4,1163.1,1164.3,73838
2025-03-03T11:29:00+05:30,1164.3,1164.4,1163.6,1164.15,35716
2025-03-03T11:30:00+05:30,1164.15,1164.4,1163.8,1164.15,31793
2025-03-03T11:31:00+05:30,1164.15,1164.35,1163.35,1164.1,23700
2025-03-03T11:32:00+05:30,1164.1,1164.35,1163.8,1164.3,33397
2025-03-03T11:33:00+05:30,1164.25,1164.85,1164.0,1164.45,37303
2025-03-03T11:34:00+05:30,1164.45,1164.9,1163.9,1164.25,21412
2025-03-03T11:35:00+05:30,1164.25,1164.3,1163.2,1163.95,32854
2025-03-03T11:36:00+05:30,1163.95,1163.95,1163.1,1163.55,40813
2025-03-03T11:37:00+05:30,1163.55,1164.7,1163.2,1164.7,18862
2025-03-03T11:38:00+05:30,1164.7,1164.9,1163.5,1163.75,49342
2025-03-03T11:39:00+05:30,1163.75,1164.0,1163.25,1163.95,18965
2025-03-03T11:40:00+05:30,1163.95,1164.2,1163.65,1164.05,17044
2025-03-03T11:41:00+05:30,1164.05,1164.25,1163.35,1164.0,21763
2025-03-03T11:42:00+05:30,1164.0,1164.0,1163.25,1163.6,23136
2025-03-03T11:43:00+05:30,1163.6,1163.65,1162.1,1162.65,30856
2025-03-03T11:44:00+05:30,1162.65,1163.05,1162.35,1162.85,17697
2025-03-03T11:45:00+05:30,1162.9,1163.15,1162.35,1162.5,27327
2025-03-03T11:46:00+05:30,1162.5,1163.1,1162.0,1163.1,16366
2025-03-03T11:47:00+05:30,1163.25,1163.95,1162.8,1163.95,15907
2025-03-03T11:48:00+05:30,1163.95,1163.95,1163.0,1163.35,16145
2025-03-03T11:49:00+05:30,1163.4,1163.95,1163.1,1163.9,16485
2025-03-03T11:50:00+05:30,1163.95,1164.2,1163.1,1163.85,21259
2025-03-03T11:51:00+05:30,1163.9,1164.2,1163.6,1164.05,13348
2025-03-03T11:52:00+05:30,1164.05,1164.2,1163.0,1163.05,17226
2025-03-03T11:53:00+05:30,1163.1,1163.1,1162.2,1162.35,24970
2025-03-03T11:54:00+05:30,1162.35,1162.45,1162.0,1162.15,20924
2025-03-03T11:55:00+05:30,1162.15,1162.15,1161.15,1161.25,24177
2025-03-03T11:56:00+05:30,1161.25,1161.5,1161.25,1161.3,35874
2025-03-03T11:57:00+05:30,1161.3,1161.45,1160.7,1160.85,30947
2025-03-03T11:58:00+05:30,1161.0,1161.1,1160.4,1160.5,28475
2025-03-03T11:59:00+05:30,1160.5,1160.75,1160.0,1160.25,69321
2025-03-03T12:00:00+05:30,1160.2,1160.45,1158.5,1159.1,68803
2025-03-03T12:01:00+05:30,1159.1,1160.0,1158.75,1159.6,30334
2025-03-03T12:02:00+05:30,1159.65,1159.7,1158.1,1158.7,23648
2025-03-03T12:03:00+05:30,1158.65,1160.0,1158.5,1159.6,34493
2025-03-03T12:04:00+05:30,1159.6,1160.75,1159.2,1160.1,30179
2025-03-03T12:05:00+05:30,1160.1,1160.25,1158.9,1159.8,26702
2025-03-03T12:06:00+05:30,1159.75,1160.5,1158.85,1159.55,25786
2025-03-03T12:07:00+05:30,1159.5,1160.4,1158.75,1160.2,19692
2025-03-03T12:08:00+05:30,1160.2,1160.95,1159.55,1160.25,19114
2025-03-03T12:09:00+05:30,1160.35,1160.85,1159.45,1160.4,23073
2025-03-03T12:10:00+05:30,1160.15,1160.2,1159.05,1159.1,23733
2025-03-03T12:11:00+05:30,1159.15,1159.85,1158.95,1159.0,25097
2025-03-03T12:12:00+05:30,1159.25,1159.8,1158.95,1159.45,14400
2025-03-03T12:13:00+05:30,1159.45,1160.0,1159.3,1159.9,18883
2025-03-03T12:14:00+05:30,1159.95,1160.85,1159.7,1160.45,35506
2025-03-03T12:15:00+05:30,1160.45,1160.5,1159.9,1160.3,30264
2025-03-03T12:16:00+05:30,1160.3,1160.45,1160.0,1160.35,18118
2025-03-03T12:17:00+05:30,1160.4,1160.5,1160.0,1160.45,16711
2025-03-03T12:18:00+05:30,1160.5,1162.0,1160.45,1161.6,29018
2025-03-03T12:19:00+05:30,1161.55,1162.45,1161.5,1161.95,20306
2025-03-03T12:20:00+05:30,1161.95,1162.05,1161.3,1161.9,20873
2025-03-03T12:21:00+05:30,1161.95,1162.5,1161.6,1162.25,26464
2025-03-03T12:22:00+05:30,1162.25,1162.25,1161.5,1162.0,20739
2025-03-03T12:23:00+05:30,1162.0,1163.0,1161.65,1162.8,30852
2025-03-03T12:24:00+05:30,1162.8,1163.0,1162.1,1163.0,39645
2025-03-03T12:25:00+05:30,1162.95,1163.0,1162.5,1162.85,19433
2025-03-03T12:26:00+05:30,1162.9,1163.0,1162.0,1162.1,28149
2025-03-03T12:27:00+05:30,1162.1,1162.8,1162.0,1162.15,15318
2025-03-03T12:28:00+05:30,1162.15,1162.7,1162.05,1162.25,15435
2025-03-03T12:29:00+05:30,1162.3,1162.75,1162.0,1162.4,14728
2025-03-03T12:30:00+05:30,1162.55,1163.0,1162.1,1162.65,22470
2025-03-03T12:31:00+05:30,1162.7,1163.0,1162.5,1162.85,11966
2025-03-03T12:32:00+05:30,1162.9,1163.95,1162.7,1163.95,25657
2025-03-03T12:33:00+05:30,1163.9,1164.3,1163.8,1163.85,47620
2025-03-03T12:34:00+05:30,1163.85,1164.35,1163.2,1164.25,32767
2025-03-03T12:35:00+05:30,1164.3,1165.0,1163.7,1163.75,58327
2025-03-03T12:36:00+05:30,1164.05,1164.2,1163.05,1163.7,43852
2025-03-03T12:37:00+05:30,1163.65,1164.0,1162.8,1163.05,33842
2025-03-03T12:38:00+05:30,1163.1,1164.0,1163.1,1163.95,22700
2025-03-03T12:39:00+05:30,1164.0,1164.1,1163.05,1163.1,27942
2025-03-03T12:40:00+05:30,1163.05,1163.95,1162.65,1163.1,37584
2025-03-03T12:41:00+05:30,1163.25,1164.0,1162.75,1163.75,21973
2025-03-03T12:42:00+05:30,1163.8,1164.1,1163.4,1163.6,35043
2025-03-03T12:43:00+05:30,1163.6,1164.8,1163.1,1164.7,36523
2025-03-03T12:44:00+05:30,1164.7,1164.8,1164.1,1164.6,40408
2025-03-03T12:45:00+05:30,1164.65,1165.25,1164.55,1165.05,66564
2025-03-03T12:46:00+05:30,1165.05,1166.0,1165.05,1165.5,53688
2025-03-03T12:47:00+05:30,1165.5,1165.7,1165.0,1165.25,28533
2025-03-03T12:48:00+05:30,1165.3,1167.25,1165.25,1166.6,52327
2025-03-03T12:49:00+05:30,1166.2,1167.05,1166.0,1166.5,44558
2025-03-03T12:50:00+05:30,1166.25,1166.5,1165.0,1165.4,97270
2025-03-03T12:51:00+05:30,1165.65,1166.0,1164.3,1164.95,41218
2025-03-03T12:52:00+05:30,1164.85,1165.35,1164.0,1164.55,42386
2025-03-03T12:53:00+05:30,1164.45,1164.9,1164.2,1164.9,31894
2025-03-03T12:54:00+05:30,1164.85,1165.2,1164.2,1164.8,36971
2025-03-03T12:55:00+05:30,1164.8,1165.5,1164.65,1164.85,31776
2025-03-03T12:56:00+05:30,1164.85,1165.2,1164.75,1164.75,36895
2025-03-03T12:57:00+05:30,1164.75,1165.1,1164.1,1164.5,45790
2025-03-03T12:58:00+05:30,1164.5,1164.75,1163.5,1163.9,27660
2025-03-03T12:59:00+05:30,1163.7,1164.1,1163.4,1163.5,33444
2025-03-03T13:00:00+05:30,1163.5,1164.1,1163.4,1163.9,21149
2025-03-03T13:01:00+05:30,1163.9,1164.65,1163.75,1164.4,27593
2025-03-03T13:02:00+05:30,1164.3,1164.6,1163.5,1163.9,16907
2025-03-03T13:03:00+05:30,1163.85,1164.2,1163.5,1164.2,17895
2025-03-03T13:04:00+05:30,1164.1,1164.2,1163.5,1164.2,18646
2025-03-03T13:05:00+05:30,1164.15,1164.6,1163.95,1164.6,27486
2025-03-03T13:06:00+05:30,1164.55,1165.0,1164.0,1164.2,42650
2025-03-03T13:07:00+05:30,1164.1,1164.8,1164.0,1164.7,21270
2025-03-03T13:08:00+05:30,1164.65,1165.5,1164.5,1164.95,24598
2025-03-03T13:09:00+05:30,1164.8,1165.65,1164.8,1165.65,26707
2025-03-03T13:10:00+05:30,1165.55,1166.0,1165.0,1165.55,31978
2025-03-03T13:11:00+05:30,1165.5,1165.7,1165.0,1165.7,25803
2025-03-03T13:12:00+05:30,1165.5,1166.3,1165.35,1166.0,26903
2025-03-03T13:13:00+05:30,1165.9,1166.15,1165.3,1166.0,35884
2025-03-03T13:14:00+05:30,1165.8,1166.5,1165.4,1166.2,32561
2025-03-03T13:15:00+05:30,1166.2,1166.5,1165.65,1165.95,15408
2025-03-03T13:16:00+05:30,1165.95,1166.4,1165.5,1166.05,25407
2025-03-03T13:17:00+05:30,1166.0,1166.45,1165.35,1166.45,28694
2025-03-03T13:18:00+05:30,1166.35,1166.5,1165.45,1165.95,28860
2025-03-03T13:19:00+05:30,1165.75,1166.3,1165.1,1165.6,38380
2025-03-03T13:20:00+05:30,1165.6,1165.7,1163.9,1164.3,43408
2025-03-03T13:21:00+05:30,1164.0,1164.25,1163.0,1164.0,42117
2025-03-03T13:22:00+05:30,1163.95,1165.5,1163.65,1164.45,31702
2025-03-03T13:23:00+05:30,1164.25,1165.7,1164.2,1165.45,26484
2025-03-03T13:24:00+05:30,1165.4,1165.85,1164.0,1164.35,70974
2025-03-03T13:25:00+05:30,1164.2,1165.1,1164.0,1165.05,38425
2025-03-03T13:26:00+05:30,1165.05,1165.2,1164.35,1164.95,22811
2025-03-03T13:27:00+05:30,1164.9,1165.9,1164.45,1165.75,48642
2025-03-03T13:28:00+05:30,1165.7,1165.8,1165.0,1165.3,17047
2025-03-03T13:29:00+05:30,1165.45,1165.75,1164.45,1165.0,21281
2025-03-03T13:30:00+05:30,1165.0,1165.2,1164.25,1164.8,22892
2025-03-03T13:31:00+05:30,1164.6,1165.0,1164.15,1164.65,23326
2025-03-03T13:32:00+05:30,1164.55,1164.7,1162.5,1163.45,47207
2025-03-03T13:33:00+05:30,1163.45,1164.5,1163.25,1164.4,31932
2025-03-03T13:34:00+05:30,1164.35,1164.55,1163.5,1164.05,25681
2025-03-03T13:35:00+05:30,1164.0,1165.0,1163.5,1164.55,23714
2025-03-03T13:36:00+05:30,1164.5,1165.2,1164.25,1164.9,34641
2025-03-03T13:37:00+05:30,1165.0,1165.1,1164.35,1164.95,30305
2025-03-03T13:38:00+05:30,1164.95,1165.25,1164.4,1164.95,24654
2025-03-03T13:39:00+05:30,1165.0,1165.2,1164.5,1165.1,22921
2025-03-03T13:40:00+05:30,1165.15,1165.2,1164.35,1165.1,30190
2025-03-03T13:41:00+05:30,1165.0,1165.35,1164.3,1165.1,24678
2025-03-03T13:42:00+05:30,1165.1,1165.35,1164.6,1165.35,27959
2025-03-03T13:43:00+05:30,1165.35,1165.35,1164.3,1164.7,24439
2025-03-03T13:44:00+05:30,1164.85,1165.2,1164.35,1165.2,24393
2025-03-03T13:45:00+05:30,1165.2,1165.25,1164.5,1165.2,25700
2025-03-03T13:46:00+05:30,1165.15,1165.65,1164.75,1165.3,25306
2025-03-03T13:47:00+05:30,1165.15,1165.3,1164.5,1164.75,27804
2025-03-03T13:48:00+05:30,1164.85,1165.25,1164.5,1165.15,27159
2025-03-03T13:49:00+05:30,1165.1,1165.45,1164.8,1165.0,27200
2025-03-03T13:50:00+05:30,1165.0,1165.75,1164.65,1165.35,38390
2025-03-03T13:51:00+05:30,1165.55,1166.2,1165.2,1165.85,36911
2025-03-03T13:52:00+05:30,1165.8,1166.1,1165.45,1166.0,18926
2025-03-03T13:53:00+05:30,1166.0,1166.3,1165.45,1165.8,32781
2025-03-03T13:54:00+05:30,1165.8,1166.1,1165.0,1165.45,17604
2025-03-03T13:55:00+05:30,1165.25,1166.2,1164.55,1165.95,25938
2025-03-03T13:56:00+05:30,1165.95,1165.95,1164.95,1164.95,12472
2025-03-03T13:57:00+05:30,1164.95,1165.5,1164.9,1165.3,14868
2025-03-03T13:58:00+05:30,1165.3,1165.5,1164.9,1165.25,14871
2025-03-03T13:59:00+05:30,1165.25,1165.5,1164.75,1165.25,16415
2025-03-03T14:00:00+05:30,1165.15,1165.55,1164.75,1165.1,17489
2025-03-03T14:01:00+05:30,1165.1,1165.15,1164.4,1164.9,25092
2025-03-03T14:02:00+05:30,1164.9,1165.9,1164.5,1165.8,18511
2025-03-03T14:03:00+05:30,1165.75,1165.9,1165.0,1165.1,11749
2025-03-03T14:04:00+05:30,1165.05,1165.8,1164.85,1165.8,15690
2025-03-03T14:05:00+05:30,1165.8,1165.8,1164.85,1165.5,21791
2025-03-03T14:06:00+05:30,1165.5,1165.5,1164.7,1164.85,26150
2025-03-03T14:07:00+05:30,1164.85,1165.35,1164.1,1164.9,34863
2025-03-03T14:08:00+05:30,1164.95,1165.1,1164.2,1165.05,46572
2025-03-03T14:09:00+05:30,1165.05,1165.7,1164.6,1165.65,43981
2025-03-03T14:10:00+05:30,1165.65,1166.25,1165.5,1166.1,56426
2025-03-03T14:11:00+05:30,1166.1,1167.4,1166.0,1167.1,45735
2025-03-03T14:12:00+05:30,1167.4,1168.75,1167.2,1168.75,60900
2025-03-03T14:13:00+05:30,1168.75,1169.45,1168.45,1169.35,157210
2025-03-03T14:14:00+05:30,1169.25,1169.8,1169.05,1169.5,67986
2025-03-03T14:15:00+05:30,1169.5,1170.0,1169.25,1169.5,132868
2025-03-03T14:16:00+05:30,1169.5,1169.55,1168.05,1168.2,182076
2025-03-03T14:17:00+05:30,1168.65,1170.1,1167.25,1168.1,337038
2025-03-03T14:18:00+05:30,1168.1,1170.15,1167.5,1169.95,259438
2025-03-03T14:19:00+05:30,1169.95,1170.9,1169.55,1170.3,88825
2025-03-03T14:20:00+05:30,1170.3,1170.8,1170.0,1170.25,24234
2025-03-03T14:21:00+05:30,1170.25,1170.6,1170.0,1170.25,26847
2025-03-03T14:22:00+05:30,1170.25,1170.35,1170.0,1170.3,36899
2025-03-03T14:23:00+05:30,1170.3,1175.0,1170.25,1173.55,224873
2025-03-03T14:24:00+05:30,1173.55,1175.2,1172.85,1173.9,284403
2025-03-03T14:25:00+05:30,1173.9,1173.9,1172.4,1172.4,25140
2025-03-03T14:26:00+05:30,1172.65,1173.9,1172.2,1173.7,23593
2025-03-03T14:27:00+05:30,1173.7,1174.0,1173.1,1173.75,32566
2025-03-03T14:28:00+05:30,1173.7,1173.8,1172.7,1173.05,15241
2025-03-03T14:29:00+05:30,1173.0,1173.15,1172.35,1172.45,27258
2025-03-03T14:30:00+05:30,1172.35,1173.0,1171.65,1171.85,27357
2025-03-03T14:31:00+05:30,1171.85,1172.3,1171.05,1172.0,30815
2025-03-03T14:32:00+05:30,1172.05,1172.3,1171.15,1171.75,20325
2025-03-03T14:33:00+05:30,1172.0,1172.3,1171.2,1171.7,24336
2025-03-03T14:34:00+05:30,1171.7,1172.0,1171.35,1172.0,17218
2025-03-03T14:35:00+05:30,1171.8,1172.95,1171.65,1172.5,27983
2025-03-03T14:36:00+05:30,1172.5,1172.85,1171.1,1171.3,26939
2025-03-03T14:37:00+05:30,1171.3,1171.6,1170.8,1171.45,20004
2025-03-03T14:38:00+05:30,1171.35,1171.5,1170.0,1170.0,21438
2025-03-03T14:39:00+05:30,1170.45,1170.9,1169.9,1170.9,29658
2025-03-03T14:40:00+05:30,1170.55,1171.6,1170.3,1171.05,19269
2025-03-03T14:41:00+05:30,1171.35,1171.8,1170.9,1171.45,17525
2025-03-03T14:42:00+05:30,1171.7,1171.8,1171.0,1171.3,15532
2025-03-03T14:43:00+05:30,1171.1,1171.65,1170.9,1171.15,17522
2025-03-03T14:44:00+05:30,1171.15,1171.95,1171.05,1171.6,19277
2025-03-03T14:45:00+05:30,1171.9,1172.25,1171.3,1171.85,33787
2025-03-03T14:46:00+05:30,1171.85,1171.95,1171.0,1171.3,23169
2025-03-03T14:47:00+05:30,1171.3,1171.35,1170.6,1171.0,26816
2025-03-03T14:48:00+05:30,1170.75,1171.5,1170.5,1170.65,22437
2025-03-03T14:49:00+05:30,1171.0,1171.25,1170.0,1170.1,26244
2025-03-03T14:50:00+05:30,1170.25,1171.0,1170.05,1170.7,24945
2025-03-03T14:51:00+05:30,1170.5,1170.9,1170.0,1170.4,21229
2025-03-03T14:52:00+05:30,1170.05,1170.95,1170.0,1170.55,18196
2025-03-03T14:53:00+05:30,1170.25,1170.8,1170.0,1170.75,21408
2025-03-03T14:54:00+05:30,1170.65,1171.5,1170.2,1171.5,21208
2025-03-03T14:55:00+05:30,1171.4,1171.6,1170.7,1170.9,21558
2025-03-03T14:56:00+05:30,1171.15,1171.45,1170.25,1170.3,20236
2025-03-03T14:57:00+05:30,1170.3,1170.85,1170.0,1170.85,21663
2025-03-03T14:58:00+05:30,1170.75,1170.85,1170.0,1170.05,24833
2025-03-03T14:59:00+05:30,1170.15,1171.7,1170.0,1171.4,37992
2025-03-03T15:00:00+05:30,1171.25,1171.4,1170.1,1170.45,38957
2025-03-03T15:01:00+05:30,1170.4,1171.0,1170.0,1170.1,29121
2025-03-03T15:02:00+05:30,1170.2,1170.6,1169.9,1170.6,55544
2025-03-03T15:03:00+05:30,1170.6,1170.95,1170.05,1170.55,32656
